Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2011,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2011 exploitation complémentaire au lieu de travail, recensement de la population 2012 - exploitation exhaustive (Mayotte)",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT11,ADMPUB11,AGRICU11,BTP11,COMINT11,CONREC11,CULLOI11,DISTRI11,EDUFOR11,ENTREP11,FABRIC11,GESTIO11,LOGIST11,PREINT11,SANSOC11,SERPRO11,COMINT_CAD11,CONREC_CAD11,CULLOI_CAD11,GESTIO_CAD11,PREINT_CAD11,CFM11
01198,Joyeux,84,01,41,0,18,4,0,0,0,4,7,0,0,0,0,0,8,0,0,0,0,0,0,0
01199,Jujurieux,84,01,468,39,16,60,11,8,7,32,25,28,26,42,28,8,65,73,4,4,4,18,4,34
01200,Labalme,84,01,36,4,0,4,0,8,0,0,8,4,8,0,0,0,0,0,0,8,0,0,0,8
01202,Lagnieu,84,01,"2,306",91,4,149,45,48,40,160,96,198,550,245,224,59,181,216,15,32,19,51,20,138
01203,Laiz,84,01,390,32,4,47,12,4,0,88,4,24,24,24,91,8,4,24,0,0,0,4,4,8
01204,Le Poizat-Lalleyriat,84,01,79,8,8,8,8,0,0,4,4,12,4,4,4,4,4,8,0,0,0,4,0,4
01206,Lantenay,84,01,16,0,0,4,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0
01207,Lapeyrouse,84,01,92,0,9,51,0,0,4,0,0,4,4,12,0,0,0,8,0,0,0,4,0,4
01208,Lavours,84,01,16,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0
01209,Léaz,84,01,22,0,0,9,0,0,0,0,1,4,0,0,0,0,4,4,0,0,0,0,0,0
01210,Lélex,84,01,168,24,0,12,4,0,32,16,0,1,12,20,8,4,0,36,0,0,0,0,0,0
01211,Lent,84,01,195,0,31,51,4,0,4,4,8,12,4,15,20,1,8,34,0,0,0,4,0,4
01212,Lescheroux,84,01,84,0,36,12,0,0,0,4,0,12,0,4,4,0,0,12,0,0,0,0,0,0
01213,Leyment,84,01,381,15,16,20,8,0,4,4,44,44,21,41,103,8,24,29,4,0,0,12,4,20
01214,Leyssard,84,01,28,0,16,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4
01215,Surjoux-Lhopital,84,01,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01216,Lhuis,84,01,281,24,0,15,35,0,0,0,8,36,81,4,11,8,16,44,0,0,0,0,8,8
01219,Lompnas,84,01,20,0,12,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
01224,Loyettes,84,01,745,34,34,127,54,8,0,27,4,101,129,51,44,39,12,81,19,8,0,14,20,60
01225,Lurcy,84,01,28,8,8,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
01227,Magnieu,84,01,67,8,19,4,8,0,0,0,0,0,8,12,4,0,0,4,4,0,0,0,0,4
01228,Maillat,84,01,363,20,8,39,16,0,0,28,4,36,83,28,48,4,16,32,4,0,0,8,0,12
01229,Malafretaz,84,01,178,20,7,22,8,0,4,10,7,20,18,4,8,4,4,44,0,0,0,4,0,4
01230,Mantenay-Montlin,84,01,34,4,11,0,0,0,0,0,0,0,4,0,7,0,0,8,0,0,0,0,0,0
01231,Manziat,84,01,695,4,65,69,25,12,0,51,7,38,134,58,118,12,36,66,8,8,0,16,4,36
01232,Marboz,84,01,514,4,28,40,12,0,8,32,38,35,132,67,24,0,54,40,0,0,4,28,0,32
01233,Marchamp,84,01,9,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
01234,Marignieu,84,01,51,0,12,12,4,0,0,0,0,4,4,4,0,4,4,4,0,0,0,0,0,0
01235,Marlieux,84,01,162,8,21,16,5,4,0,4,4,11,29,17,0,0,4,37,4,0,0,0,0,4
01236,Marsonnas,84,01,118,4,12,12,8,0,0,12,4,4,16,0,19,0,12,12,0,0,0,0,0,0
01237,Martignat,84,01,802,8,0,45,41,31,4,17,8,87,364,105,44,8,8,32,1,8,0,32,0,41
01238,Massieux,84,01,664,8,0,60,44,11,21,111,18,31,108,72,57,25,9,88,8,2,12,35,8,66
01239,Massignieu-de-Rives,84,01,60,4,12,4,0,0,4,4,8,8,4,0,8,0,0,4,0,0,0,0,0,0
01240,Matafelon-Granges,84,01,79,4,4,12,0,0,0,4,8,8,4,0,0,0,11,24,0,0,0,0,0,0
01241,Meillonnas,84,01,320,4,27,33,32,0,4,3,0,36,24,20,16,0,89,32,4,0,4,4,0,12
01242,Mérignat,84,01,33,0,13,0,0,0,0,0,0,0,0,3,8,4,0,4,0,0,0,3,0,3
01243,Messimy-sur-Saône,84,01,129,0,0,28,4,0,8,4,16,24,4,12,13,0,0,16,0,0,4,0,0,4
01244,Meximieux,84,01,"2,310",176,12,166,82,16,33,355,168,145,173,257,158,56,199,314,20,12,20,34,17,102
01245,Bohas-Meyriat-Rignat,84,01,87,4,8,8,0,0,0,4,8,11,0,4,7,11,4,19,0,0,0,4,11,15
01246,Mézériat,84,01,467,8,20,48,12,7,0,40,8,19,100,65,25,0,40,76,0,4,0,8,0,12
01247,Mijoux,84,01,142,16,4,8,0,0,29,15,0,8,4,12,11,8,0,28,0,0,0,0,0,0
01248,Mionnay,84,01,378,4,8,32,20,4,4,28,4,28,25,47,36,12,12,115,0,4,0,19,0,23
01249,Miribel,84,01,"4,994",156,73,206,355,224,64,226,215,220,909,795,599,168,410,376,150,163,21,242,77,653
01250,Misérieux,84,01,305,29,20,36,8,0,17,8,55,43,7,16,16,4,21,24,0,0,8,0,4,12
01252,Mogneneins,84,01,65,0,0,12,8,0,0,0,0,4,8,4,0,8,4,16,0,0,0,4,4,8
01254,Montagnat,84,01,433,19,37,33,36,0,15,28,8,43,37,72,45,12,12,36,4,0,8,11,4,26
01255,Montagnieu,84,01,66,0,0,8,4,0,0,0,8,8,12,8,0,0,0,17,0,0,0,8,0,8
01257,Montanges,84,01,126,8,8,24,0,4,0,4,4,5,41,8,7,0,4,8,0,4,0,0,0,4
01258,Montceaux,84,01,159,8,20,4,12,0,4,38,12,8,4,8,12,4,8,16,0,0,0,0,4,4
01259,Montcet,84,01,40,11,8,4,0,0,0,0,4,0,1,4,4,0,0,4,0,0,0,0,0,0
01260,Le Montellier,84,01,32,4,4,4,0,0,4,4,0,0,0,8,4,0,0,0,0,0,0,4,0,4
01261,Monthieux,84,01,119,10,4,8,7,0,4,8,0,23,4,7,4,0,10,30,0,0,0,0,0,0
01262,Montluel,84,01,"3,218",232,53,98,287,127,16,241,150,180,466,528,261,105,204,270,122,85,14,209,49,479
01263,Montmerle-sur-Saône,84,01,922,56,7,51,37,12,4,49,71,53,250,76,55,18,63,119,8,4,4,16,8,40
01264,Montracol,84,01,103,0,16,12,4,4,0,4,12,15,4,1,7,4,7,12,0,0,0,0,0,0
01265,Montréal-la-Cluse,84,01,"1,952",62,8,158,60,93,15,154,73,137,664,170,225,12,58,64,11,36,4,40,8,99
01266,Montrevel-en-Bresse,84,01,"1,250",102,27,106,20,3,8,136,85,106,112,75,116,15,166,173,4,3,0,9,11,26
01267,Nurieux-Volognat,84,01,497,4,16,4,19,0,13,8,4,38,196,60,77,0,0,57,7,0,4,8,0,19
01268,Murs-et-Gélignieux,84,01,45,0,8,12,4,0,0,4,0,0,8,0,4,0,4,0,0,0,0,0,0,0
01269,Nantua,84,01,"1,399",133,4,119,36,4,18,69,174,60,192,148,127,20,149,145,5,0,4,37,12,59
01272,Neuville-les-Dames,84,01,301,4,32,44,8,0,0,12,8,33,32,16,15,0,56,42,0,0,0,4,0,4
01273,Neuville-sur-Ain,84,01,240,5,0,60,7,8,8,20,31,9,24,8,8,0,12,41,0,4,4,4,0,12
01274,Les Neyrolles,84,01,192,15,0,39,12,0,0,8,4,16,40,16,24,8,4,8,8,0,0,0,0,8
01275,Neyron,84,01,"1,041",20,36,61,171,51,4,81,19,72,147,172,50,63,35,61,55,13,0,64,26,158
01276,Niévroz,84,01,253,11,24,32,15,1,4,0,8,16,41,16,25,13,0,48,4,0,4,8,5,21
01277,Nivollet-Montgriffon,84,01,18,0,9,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
01279,Oncieu,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01280,Ordonnaz,84,01,31,0,12,12,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
01281,Ornex,84,01,555,21,7,27,25,5,11,66,11,82,21,65,22,14,67,112,4,5,7,27,11,53
01282,Outriaz,84,01,135,0,8,8,19,4,0,0,0,8,48,8,20,4,0,8,0,0,0,4,4,8
01283,Oyonnax,84,01,"10,924",657,55,539,501,241,156,840,497,684,"2,637","1,435",929,234,859,661,141,113,55,365,91,766
01284,Ozan,84,01,143,8,12,28,1,0,0,20,4,4,6,4,36,0,0,20,0,0,0,4,0,4
01285,Parcieux,84,01,159,0,8,48,4,0,4,12,4,9,0,39,4,4,4,20,0,0,4,16,4,24
01286,Parves et Nattages,84,01,41,0,12,0,0,0,0,4,4,4,4,0,0,0,0,13,0,0,0,0,0,0
01288,Péron,84,01,370,23,8,101,4,4,8,32,60,45,0,21,16,4,8,36,4,4,0,1,0,9
01289,Péronnas,84,01,"2,614",147,4,303,117,53,37,176,165,209,241,433,187,70,255,219,28,8,19,79,17,151
01290,Pérouges,84,01,280,4,4,28,8,4,4,28,4,24,35,28,32,22,4,52,4,0,0,12,12,28
01291,Perrex,84,01,161,0,24,16,8,17,0,4,12,4,27,20,17,3,0,8,4,4,0,4,3,15
01293,Peyriat,84,01,7,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
01294,Peyrieu,84,01,205,0,4,32,8,0,0,4,12,45,28,20,16,7,12,16,0,0,0,4,0,4
01295,Peyzieux-sur-Saône,84,01,40,4,8,8,4,0,0,4,4,0,0,8,0,0,0,0,0,0,0,4,0,4
01296,Pirajoux,84,01,28,0,0,8,0,0,0,0,4,4,0,0,4,0,0,8,0,0,0,0,0,0
01297,Pizay,84,01,70,4,12,12,13,0,0,1,0,8,0,0,4,0,4,12,4,0,0,0,0,4
01298,Plagne,84,01,13,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01299,Le Plantay,84,01,106,4,8,0,4,0,0,24,9,0,37,0,0,4,4,12,0,0,0,0,4,4
01301,Polliat,84,01,470,12,28,67,16,4,0,24,23,54,56,40,55,0,38,52,4,0,0,8,0,12
01302,Pollieu,84,01,9,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1
01303,Poncin,84,01,750,28,20,65,68,26,8,39,44,30,89,103,139,12,28,51,17,15,4,17,0,53
01304,Pont-d'Ain,84,01,968,83,4,123,45,16,8,99,60,83,110,70,56,8,79,126,15,8,4,16,0,43
01305,Pont-de-Vaux,84,01,"1,447",69,20,55,56,37,11,145,55,178,282,152,101,8,163,117,16,16,4,20,4,60
01306,Pont-de-Veyle,84,01,869,48,12,51,11,8,11,47,69,85,30,56,228,4,139,72,3,0,4,15,4,26
01307,Port,84,01,598,8,0,62,46,30,4,54,8,65,162,39,36,14,8,61,20,8,0,12,4,44
01308,Pougny,84,01,65,4,0,21,4,0,0,0,3,4,8,8,0,4,0,8,0,0,0,0,0,0
01309,Pouillat,84,01,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01310,Prémeyzel,84,01,126,0,0,4,4,0,0,0,0,4,8,8,0,0,81,16,0,0,0,0,0,0
01311,Prémillieu,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01313,Prévessin-Moëns,84,01,"1,171",102,0,70,17,79,18,95,97,125,101,92,57,52,75,192,0,52,13,17,25,107
01314,Priay,84,01,314,16,8,36,12,9,0,12,12,16,91,47,5,0,9,42,4,0,0,20,0,24
01317,Ramasse,84,01,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01318,Rancé,84,01,108,0,12,32,12,0,0,0,4,0,4,16,4,4,0,20,4,0,0,0,0,4
01319,Relevant,84,01,52,0,8,0,0,0,0,8,4,8,0,0,4,8,0,12,0,0,0,0,4,4
01320,Replonges,84,01,"1,140",20,4,172,69,4,16,96,23,69,167,145,219,16,32,88,11,4,8,26,4,52
01321,Revonnas,84,01,57,4,0,0,8,0,0,0,0,8,0,0,15,4,0,19,0,0,0,0,4,4
01322,Reyrieux,84,01,"2,219",54,27,101,110,79,43,103,60,131,566,209,361,62,132,180,37,28,19,56,20,160
01323,Reyssouze,84,01,91,0,4,24,0,8,8,7,4,8,13,4,8,0,0,4,0,0,0,0,0,0
01325,Rignieux-le-Franc,84,01,120,4,12,4,8,0,12,0,8,4,20,8,0,4,0,36,0,0,0,4,0,4
01328,Romans,84,01,313,8,50,27,5,8,8,0,12,24,16,9,14,28,79,24,1,4,0,1,0,6
01329,Rossillon,84,01,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01330,Ruffieu,84,01,28,0,0,0,0,0,0,0,4,8,0,4,0,0,0,12,0,0,0,0,0,0
01331,Saint-Alban,84,01,24,0,16,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
01332,Saint-André-de-Bâgé,84,01,111,4,0,24,0,0,4,12,0,16,20,12,12,4,0,3,0,0,0,8,0,8
01333,Saint-André-de-Corcy,84,01,"1,226",50,16,115,70,16,27,128,75,102,129,151,101,30,113,103,19,4,11,55,13,102
01334,Saint-André-d'Huiriat,84,01,66,0,12,11,0,0,0,4,8,0,7,8,0,0,0,16,0,0,0,0,0,0
01335,Saint-André-le-Bouchoux,84,01,88,4,20,4,0,0,0,4,0,26,8,8,0,0,0,12,0,0,0,0,0,0
01336,Saint-André-sur-Vieux-Jonc,84,01,230,12,12,32,16,4,0,8,4,4,85,4,24,0,8,16,8,4,0,0,0,12
01337,Saint-Bénigne,84,01,217,4,36,38,12,0,0,26,4,23,15,16,24,0,4,16,8,0,0,8,0,16
01338,Groslée-Saint-Benoit,84,01,332,8,31,76,16,0,9,20,8,8,44,24,28,4,4,52,0,0,8,4,0,12
01339,Saint-Bernard,84,01,118,0,0,8,8,0,8,8,0,20,14,12,4,8,17,12,0,0,8,0,8,16
01342,Sainte-Croix,84,01,76,4,12,12,4,0,0,0,4,8,0,0,4,4,0,24,4,0,0,0,4,8
01343,Saint-Cyr-sur-Menthon,84,01,778,31,28,59,28,24,4,28,12,75,323,29,52,4,31,49,8,8,0,8,0,24
01344,Saint-Denis-lès-Bourg,84,01,"1,104",32,5,219,69,13,11,118,66,62,62,137,85,42,64,119,11,5,7,38,18,79
01345,Saint-Denis-en-Bugey,84,01,203,8,0,34,4,0,8,20,18,23,16,8,9,4,4,48,0,0,4,0,4,8
01346,Saint-Didier-d'Aussiat,84,01,114,8,25,17,0,0,4,20,8,12,4,0,0,4,0,12,0,0,0,0,0,0
01347,Saint-Didier-de-Formans,84,01,220,12,24,27,8,8,4,28,19,16,9,9,13,12,4,29,4,8,0,8,12,32
01348,Saint-Didier-sur-Chalaronne,84,01,"1,089",16,58,114,46,7,20,76,78,115,181,91,161,4,44,80,0,4,8,20,4,36
01349,Saint-Éloi,84,01,39,0,4,8,0,4,0,7,4,4,0,0,0,4,0,4,0,4,0,0,0,4
01350,Saint-Étienne-du-Bois,84,01,550,29,19,44,19,7,0,43,20,32,74,46,56,4,55,104,4,0,0,19,0,23
01351,Saint-Étienne-sur-Chalaronne,84,01,224,12,40,20,16,0,4,8,4,12,0,12,28,8,8,53,4,0,4,4,0,12
01352,Saint-Étienne-sur-Reyssouze,84,01,52,8,12,0,4,0,0,0,4,0,4,8,8,0,0,4,0,0,0,4,0,4
01353,Sainte-Euphémie,84,01,169,4,4,23,11,0,4,11,17,11,8,16,35,8,0,19,4,0,0,0,8,11
01354,Saint-Genis-Pouilly,84,01,"3,003",214,1,250,116,232,45,276,160,257,187,449,190,146,152,328,27,208,24,121,24,404
01355,Saint-Genis-sur-Menthon,84,01,31,4,8,0,4,0,0,0,0,4,8,4,0,0,0,0,4,0,0,0,0,4
01356,Saint-Georges-sur-Renon,84,01,31,4,4,8,4,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0
01357,Saint-Germain-de-Joux,84,01,75,8,0,4,8,0,0,4,8,8,8,12,11,4,0,0,0,0,0,0,0,0
01358,Saint-Germain-les-Paroisses,84,01,32,0,8,0,4,0,0,0,4,0,4,0,0,0,4,8,0,0,0,0,0,0
01359,Saint-Germain-sur-Renon,84,01,32,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
01360,Saint-Jean-de-Gonville,84,01,245,0,16,52,4,0,4,24,16,16,4,24,17,8,26,33,0,0,0,16,0,16
01361,Saint-Jean-de-Niost,84,01,155,4,12,16,24,0,0,20,4,12,10,12,8,4,0,28,12,0,0,8,4,24
01362,Saint-Jean-de-Thurigneux,84,01,112,4,4,16,8,0,0,4,8,16,16,4,0,0,4,28,8,0,0,0,0,8
01363,Saint-Jean-le-Vieux,84,01,503,4,4,32,20,34,4,16,24,34,161,28,36,0,43,62,12,0,4,4,0,20
01364,Saint-Jean-sur-Reyssouze,84,01,115,0,36,4,0,0,4,4,4,4,32,8,0,0,0,20,0,0,0,0,0,0
01365,Saint-Jean-sur-Veyle,84,01,205,4,28,16,12,0,4,8,12,32,36,16,0,8,0,28,0,0,0,8,8,16
01366,Sainte-Julie,84,01,519,16,16,16,45,142,13,4,1,43,39,101,16,28,4,35,32,126,0,66,17,240
01367,Saint-Julien-sur-Reyssouze,84,01,171,4,24,64,0,0,0,4,4,12,16,12,4,4,16,8,0,0,0,4,4,8
01368,Saint-Julien-sur-Veyle,84,01,69,4,8,16,4,0,0,0,4,4,0,8,13,0,0,8,4,0,0,4,0,8
01369,Saint-Just,84,01,592,3,0,34,23,4,4,19,16,35,60,54,219,32,73,15,7,0,4,4,3,18
01370,Saint-Laurent-sur-Saône,84,01,511,64,0,61,19,0,16,21,0,67,31,19,25,12,83,93,0,0,4,7,4,15
01371,Saint-Marcel,84,01,149,24,0,16,4,4,4,0,11,8,13,8,12,8,8,29,0,4,4,4,0,12
01372,Saint-Martin-de-Bavel,84,01,72,0,0,8,0,0,0,8,12,12,8,0,0,8,8,8,0,0,0,0,4,4
01373,Saint-Martin-du-Frêne,84,01,401,12,16,8,13,8,0,24,0,54,97,33,106,8,7,15,0,4,0,13,4,21
01374,Saint-Martin-du-Mont,84,01,291,20,35,58,23,8,4,8,16,20,52,8,16,8,0,16,4,0,0,0,8,12
01375,Saint-Martin-le-Châtel,84,01,85,4,12,16,4,0,0,0,0,0,20,4,8,4,0,12,4,0,0,0,0,4
01376,Saint-Maurice-de-Beynost,84,01,"1,969",32,8,107,111,119,28,93,12,194,481,281,178,109,93,125,47,60,24,91,26,247
01378,Saint-Maurice-de-Gourdans,84,01,379,8,24,64,13,4,4,32,29,24,32,20,0,12,17,95,9,4,0,0,4,17
01379,Saint-Maurice-de-Rémens,84,01,69,0,9,5,0,0,0,4,4,8,0,0,0,0,4,35,0,0,0,0,0,0
01380,Saint-Nizier-le-Bouchoux,84,01,139,0,39,20,0,0,0,12,4,12,28,4,4,0,8,8,0,0,0,0,0,0
01381,Saint-Nizier-le-Désert,84,01,112,4,8,25,0,0,8,8,0,4,16,16,4,0,0,20,0,0,0,8,0,8
01382,Sainte-Olive,84,01,57,0,12,5,0,4,0,4,0,0,8,12,0,4,0,8,0,4,0,4,4,12
01383,Saint-Paul-de-Varax,84,01,422,8,38,19,9,4,0,32,8,56,26,63,19,7,80,52,0,0,0,24,0,24
01384,Saint-Rambert-en-Bugey,84,01,732,74,4,84,16,3,12,61,41,83,97,33,37,0,105,81,0,0,4,12,0,16
01385,Saint-Rémy,84,01,312,8,4,84,37,8,8,12,4,27,27,34,35,5,3,16,0,0,5,4,0,9
01386,Saint-Sorlin-en-Bugey,84,01,422,8,8,5,10,12,4,5,33,41,32,72,158,0,8,25,6,12,0,28,0,46
01387,Saint-Sulpice,84,01,13,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
01388,Saint-Trivier-de-Courtes,84,01,573,28,27,35,12,0,9,24,27,47,92,52,84,8,72,56,4,0,5,8,0,17
01389,Saint-Trivier-sur-Moignans,84,01,516,28,64,24,12,5,4,8,12,71,102,33,12,16,58,67,0,0,0,16,8,25
01390,Saint-Vulbas,84,01,"5,426",84,30,188,267,252,28,101,72,642,"1,353",569,"1,442",127,68,201,63,175,4,179,17,438
01391,Salavre,84,01,106,4,0,16,3,8,4,8,0,0,32,11,8,0,0,12,0,0,0,0,0,0
01392,Samognat,84,01,46,3,4,1,0,0,0,4,0,0,0,4,4,4,8,12,0,0,0,0,4,4
01393,Sandrans,84,01,64,4,20,16,0,0,4,0,0,8,0,4,4,0,0,4,0,0,0,0,0,0
01396,Sault-Brénaz,84,01,235,12,0,20,8,4,0,12,15,8,52,21,53,4,16,12,0,4,0,4,0,8
01397,Sauverny,84,01,57,4,0,8,0,0,0,0,0,8,5,0,4,4,4,20,0,0,0,0,4,4
01398,Savigneux,84,01,277,4,8,61,8,4,1,20,16,33,17,20,42,8,8,28,4,0,0,4,4,12
01399,Ségny,84,01,469,24,0,16,4,4,4,175,12,33,8,59,4,13,43,72,0,4,0,20,12,36
01400,Seillonnaz,84,01,28,0,8,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
01401,Sergy,84,01,125,4,8,16,4,4,9,12,4,16,8,4,0,0,7,28,0,4,5,4,0,13
01402,Sermoyer,84,01,108,8,24,16,0,0,8,4,8,4,4,8,16,0,0,8,0,0,8,4,0,12
01403,Serrières-de-Briord,84,01,273,9,4,33,3,0,0,24,24,16,21,28,30,0,29,50,0,0,0,0,0,0
01404,Serrières-sur-Ain,84,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
01405,Servas,84,01,498,4,8,4,16,31,0,20,15,41,197,59,60,19,4,20,5,6,0,12,4,27
01406,Servignat,84,01,19,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01407,Seyssel,84,01,155,12,4,12,4,0,4,32,4,12,8,8,8,8,20,20,0,0,4,0,0,4
01408,Simandre-sur-Suran,84,01,220,18,15,18,0,4,4,8,8,7,107,12,0,4,0,15,0,0,4,8,4,16
01410,Sonthonnax-la-Montagne,84,01,19,4,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
01411,Souclin,84,01,16,0,0,4,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0
01412,Sulignat,84,01,137,4,40,16,0,0,0,8,4,0,23,12,4,0,0,26,0,0,0,4,0,4
01415,Talissieu,84,01,68,4,0,4,0,0,0,0,0,4,0,8,0,4,32,12,0,0,0,0,0,0
01416,Tenay,84,01,202,16,4,38,0,4,4,0,12,20,16,5,38,0,37,8,0,0,0,0,0,0
01418,Thil,84,01,213,0,12,4,20,0,4,5,4,8,23,19,68,8,8,28,4,0,0,7,0,11
01419,Thoiry,84,01,"1,556",72,18,81,54,16,34,555,60,42,41,142,88,44,73,237,7,12,11,29,15,74
01420,Thoissey,84,01,645,60,4,45,32,4,4,25,57,97,16,28,48,8,115,102,3,0,0,12,0,15
01421,Torcieu,84,01,204,16,0,4,4,4,0,16,1,16,98,12,28,0,0,4,0,0,0,4,0,4
01422,Tossiat,84,01,474,9,21,42,7,15,4,18,4,35,62,58,113,23,0,64,0,11,4,24,8,47
01423,Toussieux,84,01,75,8,0,4,3,0,4,8,4,8,1,8,4,4,4,16,0,0,0,4,0,4
01424,Tramoyes,84,01,200,16,0,13,13,0,1,12,24,27,27,9,15,12,4,28,1,0,0,5,8,14
01425,La Tranclière,84,01,63,8,4,12,0,0,4,0,0,0,0,4,19,4,4,4,0,0,4,0,4,8
01426,Val-Revermont,84,01,992,47,44,104,12,5,32,28,42,89,249,86,79,12,78,83,0,1,28,28,4,61
01427,Trévoux,84,01,"4,167",358,4,298,209,171,50,196,293,297,659,522,389,113,403,204,75,90,38,115,46,365
01428,Valeins,84,01,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01429,Vandeins,84,01,92,16,31,8,0,0,4,4,0,4,8,4,4,0,0,12,0,0,4,0,0,4
01430,Varambon,84,01,31,8,0,0,0,0,0,0,4,8,0,0,3,0,8,0,0,0,0,0,0,0
01431,Vaux-en-Bugey,84,01,279,4,8,33,8,0,8,16,8,42,69,28,36,4,8,8,4,0,4,0,4,12
01432,Verjon,84,01,24,0,4,4,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0
01433,Vernoux,84,01,100,0,4,0,0,0,0,4,0,4,52,8,0,4,12,12,0,0,0,0,4,4
01434,Versailleux,84,01,31,12,4,4,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0
01435,Versonnex,84,01,192,24,4,4,4,4,4,4,38,8,4,12,0,4,4,72,0,4,4,4,4,16
01436,Vesancy,84,01,48,0,8,8,0,4,4,4,4,0,0,0,0,8,0,8,0,0,4,0,8,12
01437,Vescours,84,01,29,0,21,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
01439,Vésines,84,01,30,0,0,4,0,0,0,4,0,1,5,0,4,0,12,0,0,0,0,0,0,0
01441,Vieu-d'Izenave,84,01,164,0,16,19,4,16,0,8,12,8,57,4,12,4,0,4,0,8,0,0,0,8
01443,Villars-les-Dombes,84,01,"1,746",125,68,131,47,19,22,156,62,156,114,158,279,4,170,235,8,8,4,38,0,59
01444,Villebois,84,01,150,0,0,25,16,0,4,19,0,4,20,12,4,8,4,33,0,0,4,8,8,21
01445,Villemotier,84,01,32,4,8,0,4,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0
01446,Villeneuve,84,01,178,12,32,47,12,4,1,0,12,7,4,12,4,4,8,20,0,0,1,0,0,1
01447,Villereversure,84,01,376,8,24,16,0,8,4,28,17,51,52,19,11,4,70,63,0,0,4,8,4,16
01448,Villes,84,01,53,0,0,12,0,0,9,4,0,0,4,8,0,0,0,17,0,0,0,0,0,0
01449,Villette-sur-Ain,84,01,90,0,4,16,4,4,8,12,4,12,4,9,0,4,0,9,0,0,0,0,0,0
01450,Villieu-Loyes-Mollon,84,01,595,16,12,68,48,5,12,24,25,37,115,45,52,4,50,84,24,4,0,12,0,40
01451,Viriat,84,01,"4,720",204,139,348,133,21,30,463,59,486,817,486,434,73,757,271,37,7,15,94,20,172
