Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 1999,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 1999 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOMs),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT99,ADMPUB99,AGRICU99,BTP99,COMINT99,CONREC99,CULLOI99,DISTRI99,EDUFOR99,ENTREP99,FABRIC99,GESTIO99,LOGIST99,PREINT99,SANSOC99,SERPRO99,COMINT_CAD99,CONREC_CAD99,CULLOI_CAD99,GESTIO_CAD99,PREINT_CAD99,CFM99
24184,Florimont-Gaumier,75,24,16,0,8,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24186,Fonroque,75,24,52,0,16,0,0,0,0,8,0,8,4,0,0,0,4,12,0,0,0,0,0,0
24188,Fossemagne,75,24,92,4,12,12,4,0,0,24,8,0,0,0,8,8,0,12,0,0,0,0,8,8
24189,Fougueyrolles,75,24,84,0,56,8,0,0,0,0,0,4,8,8,0,0,0,0,0,0,0,4,0,4
24190,Fouleix,75,24,52,0,40,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
24191,Fraisse,75,24,28,4,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24192,Gabillou,75,24,20,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24193,Gageac-et-Rouillac,75,24,80,0,48,12,0,0,0,0,4,8,0,0,4,0,0,4,0,0,0,0,0,0
24194,Gardonne,75,24,405,28,56,24,24,9,0,32,8,32,36,32,60,4,24,36,4,1,0,8,0,13
24195,Gaugeac,75,24,20,0,12,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
24196,Génis,75,24,144,16,44,24,0,0,0,4,0,12,4,8,12,0,4,16,0,0,0,0,0,0
24197,Ginestet,75,24,60,4,8,16,4,0,0,4,8,4,4,0,0,0,0,8,0,0,0,0,0,0
24199,Gout-Rossignol,75,24,115,4,28,4,0,0,0,12,0,13,4,12,13,4,13,8,0,0,0,8,0,8
24200,Grand-Brassac,75,24,100,0,49,8,0,0,0,12,0,4,8,0,6,0,0,13,0,0,0,0,0,0
24202,Granges-d'Ans,75,24,48,4,24,4,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,8,8
24205,Grignols,75,24,112,4,24,16,16,0,0,4,0,8,0,4,12,0,0,24,0,0,0,0,0,0
24206,Grives,75,24,24,0,16,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24207,Groléjac,75,24,136,8,24,20,0,0,0,12,4,12,8,8,8,0,4,28,0,0,0,0,0,0
24208,Grun-Bordas,75,24,44,4,28,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0
24209,Hautefaye,75,24,16,0,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24210,Hautefort,75,24,500,28,48,76,16,0,4,12,16,48,28,40,52,8,52,72,0,0,0,0,4,4
24211,Issac,75,24,64,12,28,0,8,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0
24212,Issigeac,75,24,208,24,20,12,4,0,0,36,8,12,8,8,24,12,8,32,0,0,0,0,8,8
24213,Jaure,75,24,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
24214,Javerlhac-et-la-Chapelle-Saint-Robert,75,24,276,16,48,40,8,0,0,8,0,20,72,8,24,0,4,28,0,0,0,0,0,0
24215,Jayac,75,24,61,0,32,12,0,0,0,0,0,0,8,0,1,0,0,8,0,0,0,0,0,0
24216,La Jemaye-Ponteyraud,75,24,28,0,12,1,0,0,1,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0
24217,Journiac,75,24,80,4,28,12,0,4,0,8,4,4,0,4,4,0,0,8,0,4,0,0,0,4
24218,Jumilhac-le-Grand,75,24,381,24,116,68,4,0,4,12,16,28,21,8,20,0,28,32,4,0,0,8,0,12
24220,Lacropte,75,24,196,4,96,16,19,0,0,0,4,4,12,21,20,0,0,0,5,0,0,5,0,10
24221,Rudeau-Ladosse,75,24,60,12,12,8,0,0,0,0,4,4,0,0,0,0,16,4,0,0,0,0,0,0
24222,La Force,75,24,"1,230",48,17,60,8,0,0,36,57,208,24,120,44,4,464,140,0,0,0,40,0,40
24223,Lalinde,75,24,988,68,12,56,20,4,8,128,40,52,188,144,56,20,76,116,8,0,0,12,12,32
24224,Lamonzie-Montastruc,75,24,60,8,8,12,0,0,0,4,0,12,0,0,0,0,4,12,0,0,0,0,0,0
24225,Lamonzie-Saint-Martin,75,24,429,20,72,45,36,4,8,32,16,16,104,16,20,8,4,28,8,0,0,0,0,8
24226,Lamothe-Montravel,75,24,261,8,60,40,0,0,0,16,0,20,28,32,16,0,9,32,0,0,0,12,0,12
24227,Lanouaille,75,24,357,21,68,16,4,0,0,12,28,16,40,44,44,8,28,28,0,0,0,8,4,12
24228,Lanquais,75,24,76,0,16,16,8,0,0,4,0,8,4,4,12,0,0,4,0,0,0,4,0,4
24229,Le Lardin-Saint-Lazare,75,24,"1,497",40,24,68,28,24,8,48,16,102,673,104,221,24,21,96,8,12,0,36,0,56
24230,Larzac,75,24,20,0,8,0,4,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4
24231,Lavalade,75,24,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24232,Lavaur,75,24,24,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
24234,Les Lèches,75,24,28,0,12,0,4,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0
24236,Léguillac-de-l'Auche,75,24,68,8,12,8,4,0,0,4,0,8,4,0,0,4,0,16,0,0,0,0,0,0
24237,Lembras,75,24,140,8,16,8,12,0,4,8,4,12,4,4,12,4,20,24,0,0,4,0,4,8
24238,Lempzours,75,24,33,0,8,12,4,0,0,0,0,1,4,4,0,0,0,0,4,0,0,0,0,4
24240,Limeuil,75,24,88,4,20,0,4,0,0,0,4,12,4,8,8,0,4,20,0,0,0,0,0,0
24241,Limeyrat,75,24,60,12,16,4,4,0,0,0,8,0,4,0,0,0,0,12,0,0,0,0,0,0
24242,Liorac-sur-Louyre,75,24,48,0,24,0,0,0,0,0,4,0,4,4,0,0,0,12,0,0,0,4,0,4
24243,Lisle,75,24,212,8,32,40,8,0,0,28,4,12,4,4,20,4,8,40,0,0,0,0,0,0
24244,Lolme,75,24,32,0,4,0,0,0,4,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0
24245,Loubejac,75,24,72,8,24,4,0,0,4,0,0,0,20,8,0,0,0,4,0,0,4,4,0,8
24246,Lunas,75,24,60,4,20,16,0,0,0,0,8,4,0,0,0,0,0,8,0,0,0,0,0,0
24247,Lusignac,75,24,45,0,25,4,0,0,0,0,4,4,4,0,0,0,0,4,0,0,0,0,0,0
24248,Lussas-et-Nontronneau,75,24,68,0,16,20,0,0,0,4,4,4,16,0,0,0,0,4,0,0,0,0,0,0
24251,Manzac-sur-Vern,75,24,100,4,36,32,0,0,0,4,0,4,4,4,8,0,0,4,0,0,0,0,0,0
24252,Marcillac-Saint-Quentin,75,24,212,20,40,32,8,4,0,4,8,20,12,16,8,8,16,16,0,0,0,4,0,4
24253,Mareuil en Périgord,75,24,901,48,141,81,16,8,24,17,29,60,210,56,48,4,63,96,8,0,12,12,4,36
24254,Marnac,75,24,32,0,4,16,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,4
24255,Marquay,75,24,104,8,44,0,0,0,0,4,0,4,0,0,0,0,4,40,0,0,0,0,0,0
24256,Marsac-sur-l'Isle,75,24,"2,391",66,12,210,137,20,8,459,16,149,316,301,421,56,52,168,24,8,4,77,8,121
24257,Marsalès,75,24,60,4,24,4,0,0,0,0,0,12,4,0,8,0,0,4,0,0,0,0,0,0
24259,Eyraud-Crempse-Maurens,75,24,249,12,69,28,4,8,12,12,0,4,36,24,4,0,20,16,0,0,0,8,0,8
24260,Mauzac-et-Grand-Castang,75,24,232,148,12,0,0,0,8,0,8,12,8,0,8,4,12,12,0,0,8,0,4,12
24261,Mauzens-et-Miremont,75,24,64,4,20,12,8,0,12,0,0,0,4,0,0,0,0,4,0,0,12,0,0,12
24262,Mayac,75,24,33,4,4,1,0,0,0,0,0,4,4,0,4,4,0,8,0,0,0,0,4,4
24263,Mazeyrolles,75,24,112,4,36,24,0,0,0,0,0,8,12,8,12,4,0,4,0,0,0,0,0,0
24264,Ménesplet,75,24,140,0,28,28,4,0,4,12,8,8,8,8,4,0,0,28,4,0,0,0,0,4
24266,Mensignac,75,24,224,4,48,16,4,0,4,40,4,24,12,12,16,0,12,28,0,0,0,0,0,0
24267,Mescoules,75,24,40,0,28,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,4,4,8
24268,Meyrals,75,24,120,4,20,24,0,0,8,0,0,16,4,8,12,0,0,24,0,0,8,4,0,12
24269,Mialet,75,24,108,12,32,16,0,0,0,8,0,0,24,0,0,0,4,12,0,0,0,0,0,0
24271,Milhac-de-Nontron,75,24,136,4,28,16,0,0,8,8,0,0,28,12,8,0,4,20,0,0,0,0,0,0
24272,Minzac,75,24,44,0,8,4,4,0,0,0,0,0,0,8,4,0,4,12,0,0,0,8,0,8
24273,Molières,75,24,80,4,24,12,0,0,8,4,0,0,12,0,4,0,0,12,0,0,8,0,0,8
24274,Monbazillac,75,24,448,28,160,16,16,4,8,12,44,24,20,36,4,4,8,64,0,0,8,4,0,12
24276,Monestier,75,24,132,0,60,0,4,0,4,4,0,12,0,16,4,0,0,28,0,0,0,4,0,4
24277,Monfaucon,75,24,44,4,20,4,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0
24278,Monmadalès,75,24,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24279,Monmarvès,75,24,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24280,Monpazier,75,24,297,25,0,32,4,0,4,56,4,48,8,8,24,4,16,64,0,0,0,0,0,0
24281,Monsac,75,24,12,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
24282,Monsaguel,75,24,36,0,12,4,4,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0
24284,Montagnac-d'Auberoche,75,24,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24285,Montagnac-la-Crempse,75,24,56,8,32,0,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0
24286,Montagrier,75,24,92,4,20,24,0,0,4,4,8,4,8,4,0,4,0,8,0,0,0,0,4,4
24287,Montaut,75,24,28,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24288,Montazeau,75,24,52,0,44,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4
24289,Montcaret,75,24,269,4,92,24,4,0,0,28,4,8,36,1,20,4,8,36,4,0,0,0,0,4
24290,Montferrand-du-Périgord,75,24,52,0,32,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
24291,Montignac,75,24,"1,104",104,56,76,12,0,20,172,56,96,136,104,88,16,60,108,0,0,4,12,8,24
24292,Montpeyroux,75,24,56,4,36,8,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24293,Monplaisant,75,24,48,0,8,20,0,0,0,8,0,4,0,0,4,0,0,4,0,0,0,0,0,0
24294,Montpon-Ménestérol,75,24,"2,277",116,52,100,28,0,28,258,73,328,168,209,147,28,534,208,4,0,8,37,12,61
24295,Montrem,75,24,188,32,12,12,0,8,4,16,8,12,28,4,24,0,4,24,0,4,4,0,0,8
24296,Mouleydier,75,24,236,12,12,32,12,0,0,28,8,4,16,24,20,12,24,32,4,0,0,0,0,4
24297,Moulin-Neuf,75,24,288,12,12,12,4,0,0,4,0,32,152,16,16,0,12,16,0,0,0,0,0,0
24299,Mussidan,75,24,"1,169",90,16,153,24,0,4,165,42,92,113,81,96,16,92,185,0,0,0,9,16,25
24300,Nabirat,75,24,72,0,32,0,0,0,0,4,0,0,0,4,12,0,0,20,0,0,0,0,0,0
24301,Nadaillac,75,24,93,4,32,13,8,0,0,0,0,4,0,12,0,0,0,20,0,0,0,4,0,4
24302,Nailhac,75,24,60,4,24,4,0,0,0,8,0,0,4,0,0,0,8,8,0,0,0,0,0,0
24303,Nanteuil-Auriac-de-Bourzac,75,24,53,8,24,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
24304,Nantheuil,75,24,212,8,8,16,8,0,0,0,4,8,124,4,8,0,0,24,4,0,0,0,0,4
24305,Nanthiat,75,24,84,4,8,4,0,4,0,0,12,4,36,4,4,0,0,4,0,4,0,0,0,4
24306,Nastringues,75,24,12,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
24307,Naussannes,75,24,36,0,12,4,0,0,0,4,4,4,0,0,0,0,0,8,0,0,0,0,0,0
24308,Négrondes,75,24,305,8,48,1,4,0,0,12,4,24,112,20,40,8,4,20,0,0,0,16,8,24
24309,Neuvic,75,24,"1,081",182,8,68,4,4,4,76,81,116,190,48,48,0,132,120,0,0,4,8,0,12
24311,Nontron,75,24,"1,882",152,48,149,29,8,16,156,115,188,438,190,105,16,148,124,8,0,12,73,8,101
24312,Sanilhac,75,24,600,73,84,98,16,4,16,37,17,40,17,49,40,8,41,60,0,0,8,20,4,32
24313,Orliac,75,24,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24314,Orliaguet,75,24,20,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24316,Parcoul-Chenaud,75,24,76,0,24,8,0,0,12,0,0,0,0,0,4,0,4,24,0,0,0,0,0,0
24317,Paulin,75,24,48,0,32,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
24318,Paunat,75,24,68,4,20,12,0,0,0,16,0,0,4,0,0,4,4,4,0,0,0,0,0,0
24319,Paussac-et-Saint-Vivien,75,24,100,1,10,14,2,0,2,2,9,6,20,2,24,2,0,6,0,0,2,0,2,4
24320,Payzac,75,24,200,4,60,12,0,0,0,20,12,16,16,0,20,0,4,36,0,0,0,0,0,0
24321,Pazayac,75,24,100,4,8,5,5,0,0,9,12,0,25,4,20,0,0,8,4,0,0,4,0,8
24322,Périgueux,75,24,"21,142","3,666",93,"1,067",469,120,335,"1,574","1,475","2,039",863,"3,055","1,440",405,"2,821","1,720",68,28,218,462,148,924
24323,Petit-Bersac,75,24,28,0,12,0,0,0,4,8,0,4,0,0,0,0,0,0,0,0,4,0,0,4
24324,Peyrignac,75,24,60,4,8,8,0,0,0,12,0,0,0,0,8,0,4,16,0,0,0,0,0,0
24325,Peyrillac-et-Millac,75,24,20,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0
24326,Peyzac-le-Moustier,75,24,52,0,12,8,4,0,0,8,0,4,0,0,4,0,0,12,0,0,0,0,0,0
24327,Pezuls,75,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24328,Piégut-Pluviers,75,24,642,24,20,32,28,0,8,76,24,8,216,54,40,0,36,76,12,0,4,13,0,29
24329,Le Pizou,75,24,168,4,16,32,0,4,0,8,4,12,32,8,20,0,4,24,0,0,0,4,0,4
24330,Plazac,75,24,144,4,44,28,4,0,4,4,0,4,12,12,4,4,4,16,0,0,4,0,4,8
24331,Pomport,75,24,224,0,144,8,0,0,0,0,8,4,20,20,8,0,0,12,0,0,0,0,0,0
24334,Pontours,75,24,8,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24335,Port-Sainte-Foy-et-Ponchapt,75,24,"1,101",16,88,104,48,4,8,228,36,112,68,88,60,36,108,97,8,0,4,24,28,64
24336,Prats-de-Carlux,75,24,260,0,44,12,0,0,16,0,0,20,92,20,0,12,36,8,0,0,0,4,4,8
24337,Prats-du-Périgord,75,24,56,12,8,8,0,0,0,4,0,0,0,0,12,0,4,8,0,0,0,0,0,0
24338,Pressignac-Vicq,75,24,40,0,12,8,0,0,0,4,8,0,0,0,0,0,8,0,0,0,0,0,0,0
24339,Preyssac-d'Excideuil,75,24,72,4,12,0,0,0,0,4,0,0,36,8,0,0,0,8,0,0,0,0,0,0
24340,Prigonrieux,75,24,829,48,96,156,16,16,8,44,12,68,76,44,69,40,60,76,0,12,0,20,8,40
24341,Proissans,75,24,116,4,40,24,0,4,4,8,0,4,12,0,0,0,0,16,0,4,0,0,0,4
24345,Queyssac,75,24,52,0,16,0,8,0,0,12,0,4,0,4,0,0,0,8,0,0,0,4,0,4
24346,Quinsac,75,24,92,0,28,12,0,0,0,0,4,0,28,0,16,0,0,4,0,0,0,0,0,0
24347,Rampieux,75,24,44,0,36,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24348,Razac-d'Eymet,75,24,72,0,52,4,0,0,0,4,0,4,0,0,4,0,0,4,0,0,0,0,0,0
24349,Razac-de-Saussignac,75,24,72,4,48,0,0,0,4,0,4,0,8,4,0,0,0,0,0,0,4,0,0,4
24350,Razac-sur-l'Isle,75,24,503,16,24,88,4,0,12,13,16,49,36,24,121,12,20,68,0,0,4,8,0,12
24351,Ribagnac,75,24,32,0,16,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0
24352,Ribérac,75,24,"2,094",205,54,121,57,4,26,223,174,245,194,256,151,23,123,238,8,4,16,47,14,89
24353,La Rochebeaucourt-et-Argentine,75,24,48,8,12,0,0,0,0,4,0,0,0,0,8,0,0,16,0,0,0,0,0,0
24354,La Roche-Chalais,75,24,"1,289",44,68,92,80,29,16,64,38,92,364,97,152,13,40,100,44,17,4,12,0,77
24355,La Roque-Gageac,75,24,140,8,24,4,0,0,0,20,4,0,4,8,8,0,0,60,0,0,0,0,0,0
24356,Rouffignac-Saint-Cernin-de-Reilhac,75,24,384,20,76,56,16,4,0,28,8,40,16,12,28,8,20,52,4,4,0,4,8,20
24357,Rouffignac-de-Sigoulès,75,24,68,4,20,0,12,0,0,0,4,16,8,0,4,0,0,0,0,0,0,0,0,0
24359,Sadillac,75,24,28,0,8,4,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,0,0,0
24360,Sagelat,75,24,24,4,0,4,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0
24361,Saint-Agne,75,24,36,0,12,8,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0
24362,Val de Louyre et Caudeau,75,24,508,24,140,40,8,4,12,32,24,20,88,20,24,4,16,52,4,0,4,0,0,8
24364,Coly-Saint-Amand,75,24,164,12,48,16,8,0,4,0,4,8,16,4,0,0,4,40,0,0,4,0,0,4
24365,Saint-Amand-de-Vergt,75,24,32,0,12,4,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0
24366,Saint-André-d'Allas,75,24,60,4,32,8,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0
24367,Saint-André-de-Double,75,24,20,0,12,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4
24370,Saint-Antoine-de-Breuilh,75,24,537,28,80,36,8,4,12,12,21,48,168,12,52,4,28,24,0,0,4,0,0,4
24371,Saint-Aquilin,75,24,64,8,12,12,0,0,12,0,0,0,12,0,0,0,0,8,0,0,8,0,0,8
24372,Saint-Astier,75,24,"2,138",652,36,153,24,24,12,178,81,184,177,112,129,12,140,224,0,4,4,20,0,28
24373,Saint-Aubin-de-Cadelech,75,24,76,0,52,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24374,Saint-Aubin-de-Lanquais,75,24,36,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24375,Saint-Aubin-de-Nabirat,75,24,20,0,8,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24376,Saint Aulaye-Puymangou,75,24,457,56,28,37,8,0,8,30,40,69,41,14,28,0,49,49,0,0,8,2,0,10
24377,Saint-Avit-de-Vialard,75,24,40,0,4,12,4,0,8,0,0,0,0,4,0,0,0,8,0,0,4,4,0,8
24378,Saint-Avit-Rivière,75,24,24,0,12,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
24379,Saint-Avit-Sénieur,75,24,68,8,36,8,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,4
24380,Saint-Barthélemy-de-Bellegarde,75,24,48,4,20,0,4,0,4,4,4,0,0,0,0,0,0,8,0,0,4,0,0,4
24381,Saint-Barthélemy-de-Bussière,75,24,76,0,8,4,8,4,0,4,4,4,20,8,8,0,0,4,0,0,0,4,0,4
24382,Saint-Capraise-de-Lalinde,75,24,108,0,16,0,4,4,4,4,0,24,12,4,8,0,0,28,0,0,4,0,0,4
24383,Saint-Capraise-d'Eymet,75,24,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24384,Saint-Cassien,75,24,12,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24385,Saint-Cernin-de-Labarde,75,24,40,0,32,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24386,Saint-Cernin-de-l'Herm,75,24,44,0,20,4,0,0,0,4,4,0,0,0,8,4,0,0,0,0,0,0,4,4
24388,Saint-Chamassy,75,24,72,0,20,28,0,0,0,0,0,8,0,0,4,0,0,12,0,0,0,0,0,0
24390,Saint-Crépin-d'Auberoche,75,24,32,0,12,4,4,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0
24392,Saint-Crépin-et-Carlucet,75,24,124,0,60,28,4,0,0,4,0,0,4,4,4,0,0,16,0,0,0,0,0,0
24393,Sainte-Croix,75,24,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
24394,Sainte-Croix-de-Mareuil,75,24,44,0,4,12,0,0,0,0,0,12,12,0,0,0,0,4,0,0,0,0,0,0
24395,Saint-Cybranet,75,24,100,4,12,16,4,0,8,0,0,8,4,12,8,0,8,16,0,0,8,4,0,12
24396,Saint-Cyprien,75,24,821,40,56,68,29,4,12,96,40,32,176,56,64,4,36,108,4,0,4,12,0,20
24397,Saint-Cyr-les-Champagnes,75,24,81,0,61,12,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
24398,Saint-Estèphe,75,24,88,4,28,4,0,0,4,4,0,4,28,4,0,0,0,8,0,0,4,4,0,8
24399,Saint-Étienne-de-Puycorbier,75,24,12,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24401,Sainte-Eulalie-d'Ans,75,24,113,4,20,12,4,0,0,4,8,4,24,16,9,0,0,8,0,0,0,8,0,8
24403,Saint-Félix-de-Bourdeilles,75,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24404,Saint-Félix-de-Reillac-et-Mortemart,75,24,45,4,24,8,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
24405,Saint-Félix-de-Villadeix,75,24,104,4,36,12,0,4,0,0,4,0,16,4,8,0,8,8,0,4,0,0,0,4
24406,Sainte-Foy-de-Belvès,75,24,56,0,16,8,0,0,0,0,0,12,4,8,0,0,8,0,0,0,0,0,0,0
24407,Sainte-Foy-de-Longas,75,24,88,8,12,20,0,0,0,0,0,8,4,0,0,4,24,8,0,0,0,0,4,4
24408,Saint-Front-d'Alemps,75,24,45,4,24,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0
24409,Saint-Front-de-Pradoux,75,24,280,4,4,122,0,0,0,12,0,12,46,8,28,12,0,32,0,0,0,4,4,8
24410,Saint-Front-la-Rivière,75,24,108,4,12,8,0,0,4,0,0,4,40,4,4,4,4,20,0,0,0,0,0,0
24411,Saint-Front-sur-Nizonne,75,24,42,0,0,0,6,0,0,0,0,16,16,4,0,0,0,0,0,0,0,0,0,0
24412,Saint-Geniès,75,24,257,8,88,56,0,0,8,8,8,12,25,12,12,0,4,16,0,0,4,4,0,8
24413,Saint-Georges-Blancaneix,75,24,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
24414,Saint-Georges-de-Montclard,75,24,92,4,20,20,0,0,0,12,0,0,8,0,0,4,0,24,0,0,0,0,4,4
24415,Saint-Géraud-de-Corps,75,24,28,4,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
24416,Saint-Germain-de-Belvès,75,24,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24417,Saint-Germain-des-Prés,75,24,60,0,16,24,0,0,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,0
24418,Saint-Germain-du-Salembre,75,24,243,12,4,16,8,0,0,16,6,4,117,28,12,0,0,20,8,0,0,4,0,12
24419,Saint-Germain-et-Mons,75,24,80,12,28,8,0,0,0,0,0,0,12,4,0,4,0,12,0,0,0,0,4,4
24420,Saint-Géry,75,24,24,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
24421,Saint-Geyrac,75,24,40,0,24,4,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4
24422,Saint-Hilaire-d'Estissac,75,24,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24423,Saint-Julien-Innocence-Eulalie,75,24,60,4,48,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
24424,Saint-Jean-d'Ataux,75,24,24,0,0,12,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,4
24425,Saint-Jean-de-Côle,75,24,84,0,8,16,0,0,0,0,4,8,20,4,0,4,0,20,0,0,0,0,0,0
24426,Saint-Jean-d'Estissac,75,24,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24428,Saint-Jory-de-Chalais,75,24,157,4,32,17,16,0,0,8,4,20,8,20,8,0,12,8,0,0,0,8,0,8
24429,Saint-Jory-las-Bloux,75,24,40,0,12,0,0,0,0,0,4,0,16,0,4,0,0,4,0,0,0,0,0,0
24432,Saint-Julien-de-Lampon,75,24,133,4,32,16,0,0,8,24,0,0,4,16,4,4,12,9,0,0,8,8,4,20
24434,Saint-Just,75,24,24,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24436,Saint-Laurent-des-Hommes,75,24,200,8,28,32,8,0,8,4,4,24,8,4,44,4,0,24,0,0,8,0,0,8
24437,Saint-Laurent-des-Vignes,75,24,440,12,72,20,16,8,4,20,8,40,60,48,88,16,0,28,0,4,4,16,0,24
