Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2006,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2006 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM hors Mayotte),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT06,ADMPUB06,AGRICU06,BTP06,COMINT06,CONREC06,CULLOI06,DISTRI06,EDUFOR06,ENTREP06,FABRIC06,GESTIO06,LOGIST06,PREINT06,SANSOC06,SERPRO06,COMINT_CAD06,CONREC_CAD06,CULLOI_CAD06,GESTIO_CAD06,PREINT_CAD06,CFM06
01236,Marsonnas,84,01,121,0,33,25,0,0,0,17,0,8,4,0,15,0,4,15,0,0,0,0,0,0
01237,Martignat,84,01,905,8,4,56,34,52,3,24,7,94,435,89,59,4,14,23,16,25,0,10,0,51
01238,Massieux,84,01,512,8,8,72,20,13,4,91,24,28,59,55,41,5,8,75,4,13,0,4,0,21
01239,Massignieu-de-Rives,84,01,80,4,20,24,0,0,4,0,4,0,0,0,20,0,0,4,0,0,0,0,0,0
01240,Matafelon-Granges,84,01,71,4,4,12,4,0,0,0,7,4,8,8,0,0,0,20,4,0,0,4,0,8
01241,Meillonnas,84,01,226,16,16,28,16,0,0,8,8,25,33,29,0,0,31,16,0,0,0,12,0,12
01242,Mérignat,84,01,38,0,23,0,0,0,0,5,0,0,0,5,4,0,0,1,0,0,0,0,0,0
01243,Messimy-sur-Saône,84,01,141,13,13,31,4,0,8,12,0,30,0,13,0,0,0,17,0,0,0,4,0,4
01244,Meximieux,84,01,"2,121",69,8,140,33,20,37,363,129,233,159,279,166,24,187,273,12,8,21,48,12,100
01245,Bohas-Meyriat-Rignat,84,01,124,0,24,12,0,4,0,8,3,0,4,16,19,0,8,27,0,4,0,12,0,16
01246,Mézériat,84,01,626,8,16,67,14,0,5,24,12,45,233,68,71,8,11,44,4,0,0,8,4,16
01247,Mijoux,84,01,143,12,0,24,8,0,12,24,0,0,11,8,8,4,4,28,0,0,0,4,0,4
01248,Mionnay,84,01,292,13,12,40,3,0,4,40,4,24,18,36,4,4,4,85,0,0,0,12,0,12
01249,Miribel,84,01,"5,117",115,48,195,376,307,80,292,211,261,"1,136",699,744,122,214,317,164,206,37,199,36,643
01250,Misérieux,84,01,302,24,20,8,20,4,3,12,76,51,7,8,12,5,8,43,4,4,0,0,0,8
01252,Mogneneins,84,01,73,8,8,20,4,0,0,0,0,0,12,0,4,0,0,16,0,0,0,0,0,0
01254,Montagnat,84,01,320,8,12,51,21,0,4,58,17,9,47,29,14,4,4,43,8,0,0,4,0,12
01255,Montagnieu,84,01,95,4,0,8,0,0,4,8,0,21,8,0,25,0,0,17,0,0,0,0,0,0
01257,Montanges,84,01,172,4,4,9,4,0,0,0,7,14,92,8,20,0,3,7,0,0,0,0,0,0
01258,Montceaux,84,01,164,4,12,43,0,0,4,34,8,12,11,11,8,0,4,12,0,0,4,0,0,4
01259,Montcet,84,01,91,8,13,8,0,0,0,4,17,0,10,13,0,4,8,5,0,0,0,0,0,0
01260,Le Montellier,84,01,40,0,24,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
01261,Monthieux,84,01,120,0,12,5,12,0,4,0,0,20,12,4,4,4,0,43,0,0,0,0,4,4
01262,Montluel,84,01,"3,003",144,50,149,205,146,38,183,170,209,537,391,347,74,194,168,100,100,18,119,27,365
01263,Montmerle-sur-Saône,84,01,819,26,8,61,34,4,0,65,41,85,224,70,48,13,35,106,5,0,0,13,5,23
01264,Montracol,84,01,112,0,20,8,0,0,0,4,8,17,4,17,4,0,0,30,0,0,0,0,0,0
01265,Montréal-la-Cluse,84,01,"2,034",63,4,173,27,51,0,145,90,128,696,166,258,30,70,132,4,12,0,24,12,52
01266,Montrevel-en-Bresse,84,01,"1,143",101,35,95,19,0,26,125,48,132,148,100,58,19,144,94,4,0,19,8,15,46
01267,Nurieux-Volognat,84,01,545,8,12,21,16,12,4,8,4,36,232,62,66,19,16,28,4,12,0,16,4,36
01268,Murs-et-Gélignieux,84,01,52,0,17,0,0,0,4,4,0,4,4,4,4,0,0,10,0,0,4,0,0,4
01269,Nantua,84,01,"1,696",197,8,95,59,11,36,100,202,94,264,132,165,34,212,88,12,7,3,35,11,69
01272,Neuville-les-Dames,84,01,338,8,47,44,0,0,4,27,0,28,31,35,8,8,43,56,0,0,0,8,0,8
01273,Neuville-sur-Ain,84,01,263,12,4,47,19,4,8,0,4,33,47,20,29,0,12,24,3,0,8,0,0,11
01274,Les Neyrolles,84,01,260,16,0,16,8,8,11,12,0,16,81,26,31,11,16,8,4,8,0,12,4,28
01275,Neyron,84,01,749,12,23,52,91,22,22,64,16,44,145,121,45,21,8,61,46,13,4,31,10,104
01276,Niévroz,84,01,143,4,0,21,17,4,0,0,0,9,29,20,17,7,0,16,1,4,0,12,0,17
01277,Nivollet-Montgriffon,84,01,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01279,Oncieu,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01280,Ordonnaz,84,01,24,0,12,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01281,Ornex,84,01,352,35,0,28,4,4,20,49,16,13,16,57,12,8,15,75,0,4,12,11,4,31
01282,Outriaz,84,01,156,4,0,0,0,0,0,0,4,4,76,24,36,0,0,8,0,0,0,12,0,12
01283,Oyonnax,84,01,"12,073",631,44,524,516,221,139,793,596,643,"3,340","1,619","1,281",215,832,678,170,111,56,365,115,817
01284,Ozan,84,01,121,4,8,28,0,0,0,0,4,16,5,8,32,0,0,16,0,0,0,0,0,0
01285,Parcieux,84,01,192,8,8,44,12,0,0,16,12,12,4,21,16,7,8,24,0,0,0,5,3,8
01286,Parves et Nattages,84,01,83,8,12,4,8,0,4,3,4,0,8,14,4,4,0,8,4,0,4,0,4,12
01288,Péron,84,01,185,0,12,40,4,0,8,11,26,25,0,8,4,12,4,32,4,0,8,4,12,28
01289,Péronnas,84,01,"2,381",138,24,210,102,21,33,189,139,218,197,367,198,56,257,233,25,12,9,106,0,152
01290,Pérouges,84,01,232,12,0,59,7,7,0,4,4,29,20,16,23,8,4,40,0,7,0,8,4,19
01291,Perrex,84,01,144,4,8,4,16,13,4,0,8,4,56,20,0,4,0,4,4,0,4,0,4,12
01293,Peyriat,84,01,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01294,Peyrieu,84,01,288,8,24,45,0,8,0,0,80,25,42,20,4,0,12,20,0,0,0,4,0,4
01295,Peyzieux-sur-Saône,84,01,48,0,12,4,8,0,0,4,4,4,4,0,0,0,0,8,0,0,0,0,0,0
01296,Pirajoux,84,01,40,8,8,12,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0
01297,Pizay,84,01,80,0,21,0,8,0,0,8,4,18,4,0,0,0,8,8,4,0,0,0,0,4
01298,Plagne,84,01,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01299,Le Plantay,84,01,32,0,8,0,0,0,0,4,0,8,4,0,0,0,0,8,0,0,0,0,0,0
01301,Polliat,84,01,424,3,35,24,18,8,4,20,20,16,69,53,61,12,11,70,12,0,4,9,4,29
01302,Pollieu,84,01,21,0,8,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0
01303,Poncin,84,01,714,44,8,60,31,8,4,20,49,45,104,64,134,19,44,80,14,8,0,0,4,26
01304,Pont-d'Ain,84,01,931,58,8,88,26,22,4,99,55,73,166,95,76,10,53,97,12,5,0,29,0,46
01305,Pont-de-Vaux,84,01,"1,402",77,4,50,36,32,29,133,44,154,309,149,115,17,123,131,0,4,13,20,12,49
01306,Pont-de-Veyle,84,01,819,40,16,91,16,11,3,44,68,118,61,66,115,19,102,50,8,0,0,11,16,34
01307,Port,84,01,751,17,0,71,54,35,0,50,15,95,174,75,91,21,9,44,13,15,0,9,4,41
01308,Pougny,84,01,59,8,0,4,0,0,0,0,3,8,19,0,0,8,0,8,0,0,0,0,4,4
01309,Pouillat,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01310,Prémeyzel,84,01,135,0,4,0,0,0,0,0,0,16,0,12,0,4,83,16,0,0,0,4,0,4
01311,Prémillieu,84,01,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01313,Prévessin-Moëns,84,01,951,73,12,44,8,129,16,16,77,92,106,65,63,68,52,130,4,77,16,16,28,141
01314,Priay,84,01,277,12,8,8,24,4,0,20,8,12,85,34,19,4,5,35,0,0,0,16,4,20
01317,Ramasse,84,01,21,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
01318,Rancé,84,01,72,0,20,15,8,0,0,0,5,0,0,0,0,0,0,24,4,0,0,0,0,4
01319,Relevant,84,01,57,0,32,0,0,0,0,8,8,4,0,0,0,0,0,4,0,0,0,0,0,0
01320,Replonges,84,01,"1,053",16,45,132,30,17,8,96,16,54,202,112,204,22,21,77,5,9,4,40,15,73
01321,Revonnas,84,01,69,0,4,12,4,4,0,8,4,4,4,0,8,0,0,20,0,4,0,0,0,4
01322,Reyrieux,84,01,"2,105",25,4,53,80,83,39,80,92,97,597,210,360,37,148,199,27,46,8,57,16,154
01323,Reyssouze,84,01,88,4,16,16,0,4,4,4,4,4,18,8,0,0,0,8,0,1,0,0,0,1
01325,Rignieux-le-Franc,84,01,157,4,28,16,0,0,0,0,1,12,63,4,4,0,0,24,0,0,0,0,0,0
01328,Romans,84,01,240,0,32,16,4,4,0,0,12,12,12,12,12,0,117,8,0,4,0,4,0,8
01329,Rossillon,84,01,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01330,Ruffieu,84,01,39,4,8,8,0,0,0,4,0,4,4,0,0,0,4,4,0,0,0,0,0,0
01331,Saint-Alban,84,01,30,0,16,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
01332,Saint-André-de-Bâgé,84,01,142,0,0,53,12,0,0,8,4,12,28,10,15,0,0,0,4,0,0,5,0,9
01333,Saint-André-de-Corcy,84,01,"1,070",33,17,92,42,12,4,119,88,79,145,146,105,28,52,108,15,4,4,45,4,72
01334,Saint-André-d'Huiriat,84,01,89,4,8,0,12,0,0,8,8,8,4,15,8,3,4,8,0,0,0,7,0,7
01335,Saint-André-le-Bouchoux,84,01,62,4,9,0,0,0,0,0,0,13,4,13,0,0,0,18,0,0,0,0,0,0
01336,Saint-André-sur-Vieux-Jonc,84,01,311,8,63,4,8,4,0,32,8,16,110,16,22,4,0,16,4,0,0,0,4,8
01337,Saint-Bénigne,84,01,136,8,23,20,0,4,0,19,4,16,15,4,8,0,0,15,0,0,0,0,0,0
01338,Groslée-Saint-Benoit,84,01,221,8,16,32,8,0,0,0,0,4,55,8,31,7,8,44,4,0,0,0,0,4
01339,Saint-Bernard,84,01,157,0,0,30,12,0,0,8,0,12,12,11,4,4,25,39,8,0,0,4,0,12
01342,Sainte-Croix,84,01,91,4,16,16,0,0,0,4,4,4,4,0,0,0,0,40,0,0,0,0,0,0
01343,Saint-Cyr-sur-Menthon,84,01,"1,035",16,36,21,31,28,19,28,0,89,473,57,136,23,14,65,11,8,8,19,9,55
01344,Saint-Denis-lès-Bourg,84,01,"1,182",44,43,234,23,19,20,124,138,56,60,110,101,20,78,110,4,4,7,23,14,52
01345,Saint-Denis-en-Bugey,84,01,219,20,0,51,16,8,0,4,23,0,8,4,16,8,16,46,4,4,0,0,4,12
01346,Saint-Didier-d'Aussiat,84,01,108,0,20,20,4,0,0,12,4,16,8,4,0,8,0,12,0,0,0,0,4,4
01347,Saint-Didier-de-Formans,84,01,250,12,48,54,12,0,0,8,12,20,8,16,12,4,8,36,8,0,0,5,4,17
01348,Saint-Didier-sur-Chalaronne,84,01,792,13,42,97,23,4,8,94,41,44,154,35,118,16,12,93,0,0,4,12,8,24
01349,Saint-Éloi,84,01,40,8,8,4,0,0,0,4,0,4,0,0,4,0,0,8,0,0,0,0,0,0
01350,Saint-Étienne-du-Bois,84,01,411,14,51,24,4,0,4,51,7,20,55,32,41,4,31,71,0,0,4,4,0,8
01351,Saint-Étienne-sur-Chalaronne,84,01,153,4,32,24,4,0,0,16,12,8,4,4,8,4,0,35,0,0,0,0,4,4
01352,Saint-Étienne-sur-Reyssouze,84,01,66,8,12,4,0,4,0,0,0,4,4,8,8,0,4,12,0,4,0,8,0,12
01353,Sainte-Euphémie,84,01,157,4,0,16,0,0,0,23,13,19,4,19,16,0,4,38,0,0,0,12,0,12
01354,Saint-Genis-Pouilly,84,01,"2,864",213,13,295,90,156,40,335,117,251,237,336,223,113,136,307,35,98,12,87,45,276
01355,Saint-Genis-sur-Menthon,84,01,56,4,16,4,0,4,0,0,0,4,8,0,0,8,0,8,0,0,0,0,4,4
01356,Saint-Georges-sur-Renon,84,01,19,4,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0
01357,Saint-Germain-de-Joux,84,01,61,0,9,4,0,0,0,12,0,8,7,7,7,4,0,4,0,0,0,0,4,4
01358,Saint-Germain-les-Paroisses,84,01,28,8,4,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0
01359,Saint-Germain-sur-Renon,84,01,36,4,12,8,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0
01360,Saint-Jean-de-Gonville,84,01,268,0,12,54,0,0,8,20,12,28,8,44,8,4,34,37,0,0,4,12,0,16
01361,Saint-Jean-de-Niost,84,01,142,8,4,21,4,4,8,13,16,25,1,21,4,0,4,8,0,4,4,4,0,13
01362,Saint-Jean-de-Thurigneux,84,01,129,8,16,15,8,0,0,4,0,8,35,14,4,3,0,15,0,0,0,0,0,0
01363,Saint-Jean-le-Vieux,84,01,607,19,8,42,20,22,8,24,12,61,189,41,23,24,56,57,12,4,8,16,0,40
01364,Saint-Jean-sur-Reyssouze,84,01,181,4,54,8,4,0,4,0,4,8,35,4,17,4,4,31,0,0,0,0,0,0
01365,Saint-Jean-sur-Veyle,84,01,228,16,28,24,1,6,4,4,1,16,64,8,31,0,4,20,0,2,4,0,0,6
01366,Sainte-Julie,84,01,527,8,0,32,56,235,0,4,4,21,39,42,39,14,12,23,47,203,0,8,10,268
01367,Saint-Julien-sur-Reyssouze,84,01,154,4,20,28,0,0,12,20,0,20,7,4,12,8,8,12,0,0,0,0,0,0
01368,Saint-Julien-sur-Veyle,84,01,71,0,8,20,4,0,0,4,8,4,4,4,4,0,0,12,0,0,0,4,0,4
01369,Saint-Just,84,01,484,12,4,24,19,8,7,24,15,24,33,54,157,18,61,26,11,8,4,12,4,39
01370,Saint-Laurent-sur-Saône,84,01,627,79,0,85,32,0,16,33,5,86,31,35,30,18,64,112,12,0,8,11,1,32
01371,Saint-Marcel,84,01,93,0,16,12,0,0,0,5,8,0,4,7,0,4,4,33,0,0,0,0,4,4
01372,Saint-Martin-de-Bavel,84,01,64,4,12,4,0,0,0,0,4,4,8,0,8,4,12,4,0,0,0,0,4,4
01373,Saint-Martin-du-Frêne,84,01,451,32,0,24,3,7,0,21,7,45,123,46,83,14,16,30,3,4,0,15,8,30
01374,Saint-Martin-du-Mont,84,01,214,8,27,48,4,7,4,3,4,8,39,19,11,4,0,27,0,3,4,8,0,15
01375,Saint-Martin-le-Châtel,84,01,112,0,33,17,0,4,0,8,0,0,26,8,0,4,0,11,0,4,0,4,0,8
01376,Saint-Maurice-de-Beynost,84,01,"2,309",36,3,118,150,205,21,74,32,170,670,240,135,157,103,196,67,114,17,50,21,269
01378,Saint-Maurice-de-Gourdans,84,01,286,8,4,44,11,0,0,12,8,11,36,31,4,11,16,89,0,0,0,5,11,17
01379,Saint-Maurice-de-Rémens,84,01,49,0,8,4,4,0,0,4,10,4,4,0,0,0,0,9,0,0,0,0,0,0
01380,Saint-Nizier-le-Bouchoux,84,01,114,8,41,8,0,0,0,0,0,0,25,8,4,4,8,8,0,0,0,0,0,0
01381,Saint-Nizier-le-Désert,84,01,57,0,14,8,0,0,0,4,0,0,11,0,0,0,4,16,0,0,0,0,0,0
01382,Sainte-Olive,84,01,40,4,12,4,0,0,0,4,0,0,0,0,4,0,0,12,0,0,0,0,0,0
01383,Saint-Paul-de-Varax,84,01,451,33,31,26,8,0,14,23,18,30,86,41,22,8,71,41,0,0,11,8,4,22
01384,Saint-Rambert-en-Bugey,84,01,759,57,12,111,8,0,8,61,65,74,114,21,61,12,82,72,0,0,0,4,4,8
01385,Saint-Rémy,84,01,250,8,8,66,11,17,4,8,8,11,39,9,48,3,0,12,4,4,0,4,0,12
01386,Saint-Sorlin-en-Bugey,84,01,534,16,15,4,12,4,4,21,20,16,31,86,236,20,13,37,8,4,0,19,8,39
01387,Saint-Sulpice,84,01,15,0,4,4,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4
01388,Saint-Trivier-de-Courtes,84,01,659,32,52,28,12,4,0,20,43,88,168,20,64,0,72,56,0,0,0,0,0,0
01389,Saint-Trivier-sur-Moignans,84,01,603,24,57,35,24,22,8,20,28,70,121,38,63,0,21,71,4,7,0,4,0,15
01390,Saint-Vulbas,84,01,"4,367",36,25,118,125,158,19,76,48,533,"1,260",443,"1,192",98,98,138,15,102,3,125,18,263
01391,Salavre,84,01,97,0,8,4,0,0,0,4,0,8,60,0,12,0,0,0,0,0,0,0,0,0
01392,Samognat,84,01,29,0,0,4,0,0,0,0,0,0,4,7,4,7,0,4,0,0,0,0,7,7
01393,Sandrans,84,01,76,0,20,24,0,0,0,4,0,0,4,12,0,8,0,4,0,0,0,0,4,4
01396,Sault-Brénaz,84,01,235,4,4,16,11,8,0,10,0,15,57,36,48,4,9,12,0,8,0,4,0,12
01397,Sauverny,84,01,86,4,4,12,0,12,4,0,4,12,0,0,8,12,4,8,0,12,4,0,4,20
01398,Savigneux,84,01,213,8,16,32,4,3,0,24,12,12,24,29,12,11,0,28,0,3,0,5,4,12
01399,Ségny,84,01,451,4,4,39,4,0,4,174,4,16,24,41,16,12,17,91,0,0,0,12,12,24
01400,Seillonnaz,84,01,28,0,12,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,4,0,4
01401,Sergy,84,01,63,13,4,9,4,0,0,0,0,4,9,4,0,0,0,17,4,0,0,0,0,4
01402,Sermoyer,84,01,109,8,15,12,0,4,0,12,8,4,20,4,8,4,8,4,0,4,0,4,0,8
01403,Serrières-de-Briord,84,01,236,17,7,20,17,0,0,24,12,0,28,26,41,0,24,20,8,0,0,8,0,16
01404,Serrières-sur-Ain,84,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01405,Servas,84,01,545,4,26,13,12,59,0,16,16,35,162,50,103,8,5,37,4,22,0,20,0,46
01406,Servignat,84,01,15,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
01407,Seyssel,84,01,178,8,0,27,0,0,8,40,0,12,4,16,24,8,8,24,0,0,4,0,4,8
01408,Simandre-sur-Suran,84,01,227,12,36,4,12,0,0,16,8,19,74,12,16,0,0,20,4,0,0,4,0,8
01410,Sonthonnax-la-Montagne,84,01,37,0,16,0,1,0,4,4,8,0,4,0,0,0,0,0,1,0,4,0,0,5
01411,Souclin,84,01,16,0,4,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
01412,Sulignat,84,01,194,8,35,24,8,0,0,4,4,8,32,4,32,0,4,32,0,0,0,0,0,0
01415,Talissieu,84,01,84,0,4,4,0,0,0,0,4,28,0,0,0,0,36,8,0,0,0,0,0,0
01416,Tenay,84,01,288,13,0,24,11,0,0,4,6,34,85,29,32,4,21,24,4,0,0,4,0,8
01418,Thil,84,01,214,0,11,13,8,0,0,20,5,4,15,7,109,4,4,15,4,0,0,0,0,4
01419,Thoiry,84,01,"1,313",48,38,67,23,4,16,434,41,91,71,155,55,35,91,143,12,0,8,36,16,71
01420,Thoissey,84,01,585,76,12,24,17,0,4,34,83,47,44,32,59,6,114,31,9,0,0,0,3,12
01421,Torcieu,84,01,221,21,0,17,12,4,0,0,8,12,112,12,9,0,0,14,0,0,0,0,0,0
01422,Tossiat,84,01,528,21,8,40,43,15,4,32,11,12,112,33,128,8,4,57,0,8,0,12,0,20
01423,Toussieux,84,01,79,0,0,8,16,0,4,4,4,7,11,4,8,8,1,4,4,0,0,4,4,12
01424,Tramoyes,84,01,158,4,4,20,4,4,8,0,4,37,29,16,3,4,0,20,4,0,4,4,0,12
01425,La Tranclière,84,01,86,4,32,4,0,0,0,3,8,0,7,0,24,0,0,4,0,0,0,0,0,0
01426,Val-Revermont,84,01,936,40,36,86,20,15,8,44,3,69,324,86,81,7,46,71,4,0,4,19,0,27
01427,Trévoux,84,01,"3,734",354,12,190,191,121,24,216,321,283,669,404,308,70,332,241,82,53,12,117,43,307
01428,Valeins,84,01,21,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01429,Vandeins,84,01,37,0,4,10,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0
01430,Varambon,84,01,48,4,8,0,0,0,0,0,0,0,4,8,4,0,4,16,0,0,0,0,0,0
01431,Vaux-en-Bugey,84,01,224,8,11,32,10,0,8,8,4,4,60,12,35,9,0,23,6,0,8,0,0,14
01432,Verjon,84,01,19,4,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
01433,Vernoux,84,01,97,0,20,4,0,0,0,0,0,4,48,0,4,0,16,0,0,0,0,0,0,0
01434,Versailleux,84,01,89,4,28,5,0,0,0,12,4,4,0,4,4,4,0,20,0,0,0,0,4,4
01435,Versonnex,84,01,161,13,17,4,12,4,4,4,0,13,8,12,4,12,12,42,0,4,4,4,8,21
01436,Vesancy,84,01,40,0,12,0,0,0,0,4,8,0,8,0,0,0,0,8,0,0,0,0,0,0
01437,Vescours,84,01,33,0,21,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0
01439,Vésines,84,01,71,8,26,8,0,0,0,5,4,7,0,4,4,0,0,5,0,0,0,0,0,0
01441,Vieu-d'Izenave,84,01,198,8,32,39,8,0,0,4,0,4,72,8,8,0,4,12,0,0,0,0,0,0
01443,Villars-les-Dombes,84,01,"1,476",59,48,146,37,8,20,136,106,168,37,169,193,41,106,203,7,4,4,30,8,53
01444,Villebois,84,01,130,0,7,8,12,4,0,4,4,8,26,8,4,0,0,45,4,0,0,4,0,8
01445,Villemotier,84,01,63,0,21,4,0,0,0,12,4,0,4,4,0,0,0,14,0,0,0,4,0,4
01446,Villeneuve,84,01,221,4,45,47,8,0,4,12,11,8,8,11,8,0,11,45,0,0,4,8,0,11
01447,Villereversure,84,01,388,0,20,16,4,11,0,15,24,45,76,39,31,4,77,27,0,0,0,4,0,4
01448,Villes,84,01,57,0,4,6,0,0,0,0,4,4,23,8,4,0,0,4,0,0,0,0,0,0
01449,Villette-sur-Ain,84,01,103,12,20,7,12,0,4,0,8,7,0,13,0,8,0,12,0,0,0,0,4,4
01450,Villieu-Loyes-Mollon,84,01,846,12,20,45,44,31,8,36,24,74,277,81,63,8,34,89,20,16,0,24,4,63
01451,Viriat,84,01,"4,007",201,74,295,95,36,25,354,44,429,668,485,320,69,724,188,16,8,8,134,4,169
01452,Virieu-le-Grand,84,01,310,8,0,28,4,8,0,17,8,24,72,24,52,4,24,36,0,8,0,0,0,8
01453,Arvière-en-Valromey,84,01,279,4,28,24,4,0,0,4,8,28,32,24,20,4,91,8,0,0,0,4,0,4
01454,Virignin,84,01,145,4,12,20,0,4,0,8,4,12,16,8,4,0,28,24,0,0,0,0,0,0
01456,Vongnes,84,01,22,0,11,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0
01457,Vonnas,84,01,"1,348",43,80,105,42,25,4,119,55,98,239,109,128,18,60,223,24,4,0,17,11,56
02001,Abbécourt,32,02,81,4,4,31,8,3,0,0,4,3,8,0,1,0,0,14,4,3,0,0,0,7
02002,Achery,32,02,43,0,4,12,0,0,0,4,0,7,4,0,8,0,4,0,0,0,0,0,0,0
02003,Acy,32,02,131,4,4,20,0,4,0,8,4,23,16,7,27,3,0,12,0,4,0,7,0,11
02004,Agnicourt-et-Séchelles,32,02,28,0,8,4,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
02005,Aguilcourt,32,02,32,8,16,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
02006,Aisonville-et-Bernoville,32,02,40,0,16,12,0,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,0,4
02007,Aizelles,32,02,24,0,12,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0
02008,Aizy-Jouy,32,02,22,0,11,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
02009,Alaincourt,32,02,52,0,4,3,0,0,0,0,0,8,18,6,4,0,0,8,0,0,0,0,0,0
02010,Allemant,32,02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
02011,Ambleny,32,02,241,16,0,29,7,4,4,32,19,44,4,12,15,0,11,44,3,4,0,0,0,7
02012,Ambrief,32,02,22,0,11,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0
02013,Amifontaine,32,02,145,4,29,28,0,0,0,12,4,4,27,8,12,0,4,12,0,0,0,4,0,4
02014,Amigny-Rouy,32,02,47,4,8,3,4,0,0,0,0,4,8,4,4,0,0,8,4,0,0,0,0,4
02015,Ancienville,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02016,Andelain,32,02,16,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
02017,Anguilcourt-le-Sart,32,02,52,0,12,12,0,0,0,0,8,4,4,0,4,0,0,8,0,0,0,0,0,0
02018,Anizy-le-Grand,32,02,783,92,28,157,0,4,8,52,68,47,31,33,93,23,59,88,0,0,0,3,15,18
02019,Annois,32,02,32,4,16,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
02020,Any-Martin-Rieux,32,02,56,4,16,0,8,0,0,8,0,0,0,8,0,0,0,12,0,0,0,0,0,0
02021,Archon,32,02,28,0,12,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
02022,Arcy-Sainte-Restitue,32,02,45,0,4,26,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0
02023,Armentières-sur-Ourcq,32,02,23,0,7,8,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
02024,Arrancy,32,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
