Département - commune,Libellé de la commune,Région,Département,Code de la zone d'emploi 90,Libellé de la zone d'emploi 90
CODGEO,LIBGEO,REG,DEP,ZE1990,LIBZE1990
54040,Badonviller,41,54,4121,Lunéville
54041,Bagneux,41,54,4123,Toul
54042,Bainville-aux-Miroirs,41,54,4122,Nancy
54043,Bainville-sur-Madon,41,54,4122,Nancy
54044,Barbas,41,54,4121,Lunéville
54045,Barbonville,41,54,4121,Lunéville
54046,Barisey-au-Plain,41,54,4123,Toul
54047,Barisey-la-Côte,41,54,4123,Toul
54048,Les Baroches,41,54,4112,Briey
54049,Baslieux,41,54,4111,Longwy
54050,Bathelémont-lès-Bauzemont,41,54,4121,Lunéville
54051,Batilly,41,54,4112,Briey
54052,Battigny,41,54,4123,Toul
54053,Bauzemont,41,54,4121,Lunéville
54054,Bayon,41,54,4121,Lunéville
54055,Bayonville-sur-Mad,41,54,4123,Toul
54056,Bazailles,41,54,4111,Longwy
54057,Beaumont,41,54,4123,Toul
54058,Béchamps,41,54,4112,Briey
54059,Belleau,41,54,4122,Nancy
54060,Belleville,41,54,4122,Nancy
54061,Bénaménil,41,54,4121,Lunéville
54062,Benney,41,54,4122,Nancy
54063,Bernécourt,41,54,4123,Toul
54064,Bertrambois,41,54,4121,Lunéville
54065,Bertrichamps,41,54,4121,Lunéville
54066,Bettainvillers,41,54,4112,Briey
54067,Beuveille,41,54,4111,Longwy
54068,Beuvezin,41,54,4123,Toul
54069,Beuvillers,41,54,4112,Briey
54070,Bey-sur-Seille,41,54,4122,Nancy
54071,Bezange-la-Grande,41,54,4121,Lunéville
54072,Bezaumont,41,54,4122,Nancy
54073,Bicqueley,41,54,4123,Toul
54074,Bienville-la-Petite,41,54,4121,Lunéville
54075,Bionville,41,54,4121,Lunéville
54076,Blainville-sur-l'Eau,41,54,4121,Lunéville
54077,Blâmont,41,54,4121,Lunéville
54078,Blémerey,41,54,4121,Lunéville
54079,Blénod-lès-Pont-à-Mousson,41,54,4122,Nancy
54080,Blénod-lès-Toul,41,54,4123,Toul
54081,Boismont,41,54,4111,Longwy
54082,Boncourt,41,54,4112,Briey
54083,Bonviller,41,54,4121,Lunéville
54084,Mont-Bonvillers,41,54,4112,Briey
54085,Borville,41,54,4121,Lunéville
54086,Boucq,41,54,4123,Toul
54087,Bouillonville,41,54,4123,Toul
54088,Bouvron,41,54,4123,Toul
54089,Bouxières-aux-Chênes,41,54,4122,Nancy
54090,Bouxières-aux-Dames,41,54,4122,Nancy
54091,Bouxières-sous-Froidmont,41,54,4122,Nancy
54092,Bouzanville,41,54,4122,Nancy
54093,Brainville,41,54,4112,Briey
54094,Bralleville,41,54,4122,Nancy
54095,Bratte,41,54,4122,Nancy
54096,Bréhain-la-Ville,41,54,4111,Longwy
54097,Bréménil,41,54,4121,Lunéville
54098,Brémoncourt,41,54,4121,Lunéville
54099,Briey,41,54,4112,Briey
54100,Brin-sur-Seille,41,54,4122,Nancy
54101,Brouville,41,54,4121,Lunéville
54102,Bruley,41,54,4123,Toul
54103,Bruville,41,54,4112,Briey
54104,Buissoncourt,41,54,4122,Nancy
54105,Bulligny,41,54,4123,Toul
54106,Bures,41,54,4121,Lunéville
54107,Buriville,41,54,4121,Lunéville
54108,Burthecourt-aux-Chênes,41,54,4122,Nancy
54109,Ceintrey,41,54,4122,Nancy
54110,Cerville,41,54,4122,Nancy
54111,Chaligny,41,54,4122,Nancy
54112,Chambley-Bussières,41,54,4112,Briey
54113,Champenoux,41,54,4122,Nancy
54114,Champey-sur-Moselle,41,54,4122,Nancy
54115,Champigneulles,41,54,4122,Nancy
54116,Chanteheux,41,54,4121,Lunéville
54117,Chaouilley,41,54,4122,Nancy
54118,Charency-Vezin,41,54,4111,Longwy
54119,Charey,41,54,4123,Toul
54120,Charmes-la-Côte,41,54,4123,Toul
54121,Charmois,41,54,4121,Lunéville
54122,Chaudeney-sur-Moselle,41,54,4123,Toul
54123,Chavigny,41,54,4122,Nancy
54124,Chazelles-sur-Albe,41,54,4121,Lunéville
54125,Chenevières,41,54,4121,Lunéville
54126,Chenicourt,41,54,4122,Nancy
54127,Chenières,41,54,4111,Longwy
54128,Choloy-Ménillot,41,54,4123,Toul
54129,Cirey-sur-Vezouze,41,54,4121,Lunéville
54130,Clayeures,41,54,4121,Lunéville
54131,Clémery,41,54,4122,Nancy
54132,Clérey-sur-Brenon,41,54,4122,Nancy
54133,Coincourt,41,54,4121,Lunéville
54134,Colmey,41,54,4111,Longwy
54135,Colombey-les-Belles,41,54,4123,Toul
54136,Conflans-en-Jarnisy,41,54,4112,Briey
54137,Cons-la-Grandville,41,54,4111,Longwy
54138,Cosnes-et-Romain,41,54,4111,Longwy
54139,Courbesseaux,41,54,4121,Lunéville
54140,Courcelles,41,54,4123,Toul
54141,Coyviller,41,54,4122,Nancy
54142,Crantenoy,41,54,4122,Nancy
54143,Crépey,41,54,4123,Toul
54144,Crévéchamps,41,54,4122,Nancy
54145,Crévic,41,54,4121,Lunéville
54146,Crézilles,41,54,4123,Toul
54147,Crion,41,54,4121,Lunéville
54148,Croismare,41,54,4121,Lunéville
54149,Crusnes,41,54,4112,Briey
54150,Custines,41,54,4122,Nancy
54151,Cutry,41,54,4111,Longwy
54152,Damelevières,41,54,4121,Lunéville
54153,Dampvitoux,41,54,4112,Briey
54154,Deneuvre,41,54,4121,Lunéville
54155,Deuxville,41,54,4121,Lunéville
54156,Diarville,41,54,4122,Nancy
54157,Dieulouard,41,54,4122,Nancy
54158,Dolcourt,41,54,4123,Toul
54159,Dombasle-sur-Meurthe,41,54,4122,Nancy
54160,Domèvre-en-Haye,41,54,4123,Toul
54161,Domèvre-sur-Vezouze,41,54,4121,Lunéville
54162,Domgermain,41,54,4123,Toul
54163,Domjevin,41,54,4121,Lunéville
54164,Dommarie-Eulmont,41,54,4122,Nancy
54165,Dommartemont,41,54,4122,Nancy
54166,Dommartin-la-Chaussée,41,54,4123,Toul
54167,Dommartin-lès-Toul,41,54,4123,Toul
54168,Dommartin-sous-Amance,41,54,4122,Nancy
54169,Domprix,41,54,4112,Briey
54170,Domptail-en-l'Air,41,54,4121,Lunéville
54171,Doncourt-lès-Conflans,41,54,4112,Briey
54172,Doncourt-lès-Longuyon,41,54,4111,Longwy
54173,Drouville,41,54,4121,Lunéville
54174,Écrouves,41,54,4123,Toul
54175,Einvaux,41,54,4121,Lunéville
54176,Einville-au-Jard,41,54,4121,Lunéville
54177,Emberménil,41,54,4121,Lunéville
54178,Épiez-sur-Chiers,41,54,4111,Longwy
54179,Éply,41,54,4122,Nancy
54180,Erbéviller-sur-Amezule,41,54,4122,Nancy
54181,Errouville,41,54,4112,Briey
54182,Essey-et-Maizerais,41,54,4123,Toul
54183,Essey-la-Côte,41,54,4121,Lunéville
54184,Essey-lès-Nancy,41,54,4122,Nancy
54185,Étreval,41,54,4122,Nancy
54186,Eulmont,41,54,4122,Nancy
54187,Euvezin,41,54,4123,Toul
54188,Faulx,41,54,4122,Nancy
54189,Favières,41,54,4123,Toul
54190,Fécocourt,41,54,4123,Toul
54191,Fenneviller,41,54,4121,Lunéville
54192,Ferrières,41,54,4122,Nancy
54193,Fey-en-Haye,41,54,4122,Nancy
54194,Fillières,41,54,4111,Longwy
54195,Flainval,41,54,4121,Lunéville
54196,Flavigny-sur-Moselle,41,54,4122,Nancy
54197,Fléville-devant-Nancy,41,54,4122,Nancy
54198,Fléville-Lixières,41,54,4112,Briey
54199,Flin,41,54,4121,Lunéville
54200,Flirey,41,54,4123,Toul
54201,Fontenoy-la-Joûte,41,54,4121,Lunéville
54202,Fontenoy-sur-Moselle,41,54,4123,Toul
54203,Forcelles-Saint-Gorgon,41,54,4122,Nancy
54204,Forcelles-sous-Gugney,41,54,4122,Nancy
54205,Foug,41,54,4123,Toul
54206,Fraimbois,41,54,4121,Lunéville
54207,Fraisnes-en-Saintois,41,54,4122,Nancy
54208,Francheville,41,54,4123,Toul
54209,Franconville,41,54,4121,Lunéville
54210,Fréménil,41,54,4121,Lunéville
54211,Frémonville,41,54,4121,Lunéville
54212,Fresnois-la-Montagne,41,54,4111,Longwy
54213,Friauville,41,54,4112,Briey
54214,Frolois,41,54,4122,Nancy
54215,Frouard,41,54,4122,Nancy
54216,Froville,41,54,4121,Lunéville
54217,Gélacourt,41,54,4121,Lunéville
54218,Gélaucourt,41,54,4123,Toul
54219,Gellenoncourt,41,54,4122,Nancy
54220,Gémonville,41,54,4123,Toul
54221,Gerbécourt-et-Haplemont,41,54,4122,Nancy
54222,Gerbéviller,41,54,4121,Lunéville
54223,Germiny,41,54,4123,Toul
54224,Germonville,41,54,4122,Nancy
54225,Gézoncourt,41,54,4123,Toul
54226,Gibeaumeix,41,54,4123,Toul
54227,Giraumont,41,54,4112,Briey
54228,Giriviller,41,54,4121,Lunéville
54229,Glonville,41,54,4121,Lunéville
54230,Gogney,41,54,4121,Lunéville
54231,Gondrecourt-Aix,41,54,4112,Briey
54232,Gondreville,41,54,4123,Toul
54233,Gondrexon,41,54,4121,Lunéville
54234,Gorcy,41,54,4111,Longwy
54235,Goviller,41,54,4122,Nancy
54236,Grand-Failly,41,54,4111,Longwy
54237,Grimonviller,41,54,4123,Toul
54238,Gripport,41,54,4122,Nancy
54239,Griscourt,41,54,4123,Toul
54240,Grosrouvres,41,54,4123,Toul
54241,Gugney,41,54,4122,Nancy
54242,Gye,41,54,4123,Toul
54243,Hablainville,41,54,4121,Lunéville
54244,Hagéville,41,54,4112,Briey
54245,Haigneville,41,54,4121,Lunéville
54246,Halloville,41,54,4121,Lunéville
54247,Hammeville,41,54,4122,Nancy
54248,Hamonville,41,54,4123,Toul
54249,Hannonville-Suzémont,41,54,4112,Briey
54250,Haraucourt,41,54,4122,Nancy
54251,Harbouey,41,54,4121,Lunéville
54252,Haroué,41,54,4122,Nancy
54253,Hatrize,41,54,4112,Briey
54254,Haucourt-Moulaine,41,54,4111,Longwy
54255,Haudonville,41,54,4121,Lunéville
54256,Haussonville,41,54,4121,Lunéville
54257,Heillecourt,41,54,4122,Nancy
54258,Hénaménil,41,54,4121,Lunéville
54259,Herbéviller,41,54,4121,Lunéville
54260,Hériménil,41,54,4121,Lunéville
54261,Herserange,41,54,4111,Longwy
54262,Hoéville,41,54,4121,Lunéville
54263,Homécourt,41,54,4112,Briey
54264,Houdelmont,41,54,4122,Nancy
54265,Houdemont,41,54,4122,Nancy
54266,Houdreville,41,54,4122,Nancy
54268,Housséville,41,54,4122,Nancy
54269,Hudiviller,41,54,4121,Lunéville
54270,Hussigny-Godbrange,41,54,4111,Longwy
54271,Igney,41,54,4121,Lunéville
54272,Jaillon,41,54,4123,Toul
54273,Jarny,41,54,4112,Briey
54274,Jarville-la-Malgrange,41,54,4122,Nancy
54275,Jaulny,41,54,4123,Toul
54276,Jeandelaincourt,41,54,4122,Nancy
54277,Jeandelize,41,54,4112,Briey
54278,Jevoncourt,41,54,4122,Nancy
54279,Jezainville,41,54,4122,Nancy
54280,Joeuf,41,54,4112,Briey
54281,Jolivet,41,54,4121,Lunéville
54282,Joppécourt,41,54,4112,Briey
54283,Jouaville,41,54,4112,Briey
54284,Joudreville,41,54,4112,Briey
54285,Juvrecourt,41,54,4121,Lunéville
54286,Labry,41,54,4112,Briey
54287,Lachapelle,41,54,4121,Lunéville
54288,Lagney,41,54,4123,Toul
54289,Laître-sous-Amance,41,54,4122,Nancy
54290,Laix,41,54,4111,Longwy
54291,Laloeuf,41,54,4122,Nancy
54292,Lamath,41,54,4121,Lunéville
54293,Landécourt,41,54,4121,Lunéville
54294,Landremont,41,54,4122,Nancy
54295,Landres,41,54,4112,Briey
54296,Laneuvelotte,41,54,4122,Nancy
54297,Laneuveville-aux-Bois,41,54,4121,Lunéville
54298,Laneuveville-derrière-Foug,41,54,4123,Toul
54299,Laneuveville-devant-Bayon,41,54,4122,Nancy
54300,Laneuveville-devant-Nancy,41,54,4122,Nancy
54301,Lanfroicourt,41,54,4122,Nancy
54302,Lantéfontaine,41,54,4112,Briey
54303,Laronxe,41,54,4121,Lunéville
54304,Laxou,41,54,4122,Nancy
54305,Lay-Saint-Christophe,41,54,4122,Nancy
54306,Lay-Saint-Remy,41,54,4123,Toul
54307,Lebeuville,41,54,4122,Nancy
54308,Leintrey,41,54,4121,Lunéville
54309,Lemainville,41,54,4122,Nancy
54310,Leménil-Mitry,41,54,4122,Nancy
54311,Lenoncourt,41,54,4122,Nancy
54312,Lesménils,41,54,4122,Nancy
54313,Létricourt,41,54,4122,Nancy
54314,Lexy,41,54,4111,Longwy
54315,Leyr,41,54,4122,Nancy
54316,Limey-Remenauville,41,54,4123,Toul
54317,Lironville,41,54,4123,Toul
54318,Liverdun,41,54,4123,Toul
54320,Loisy,41,54,4122,Nancy
54321,Longlaville,41,54,4111,Longwy
54322,Longuyon,41,54,4111,Longwy
54323,Longwy,41,54,4111,Longwy
54324,Lorey,41,54,4121,Lunéville
54325,Loromontzey,41,54,4121,Lunéville
54326,Lubey,41,54,4112,Briey
54327,Lucey,41,54,4123,Toul
54328,Ludres,41,54,4122,Nancy
54329,Lunéville,41,54,4121,Lunéville
54330,Lupcourt,41,54,4122,Nancy
54331,Magnières,41,54,4121,Lunéville
54332,Maidières,41,54,4122,Nancy
54333,Mailly-sur-Seille,41,54,4122,Nancy
54334,Mairy-Mainville,41,54,4112,Briey
54335,Maixe,41,54,4121,Lunéville
54336,Maizières,41,54,4122,Nancy
54337,Malavillers,41,54,4112,Briey
54338,Malleloy,41,54,4122,Nancy
54339,Malzéville,41,54,4122,Nancy
54340,Mamey,41,54,4123,Toul
54341,Mance,41,54,4112,Briey
54342,Mancieulles,41,54,4112,Briey
54343,Mandres-aux-Quatre-Tours,41,54,4123,Toul
54344,Mangonville,41,54,4122,Nancy
54345,Manoncourt-en-Vermois,41,54,4122,Nancy
54346,Manoncourt-en-Woëvre,41,54,4123,Toul
54348,Manonville,41,54,4123,Toul
54349,Manonviller,41,54,4121,Lunéville
54350,Marainviller,41,54,4121,Lunéville
54351,Marbache,41,54,4122,Nancy
54352,Maron,41,54,4122,Nancy
54353,Mars-la-Tour,41,54,4112,Briey
54354,Marthemont,41,54,4122,Nancy
54355,Martincourt,41,54,4123,Toul
54356,Mattexey,41,54,4121,Lunéville
